ICRF Designation,IERS Des.,Inf.,RA,Dec,dRA,dDec,Corr.,Mean,First,Last,Nbs,Nbd,Nbr
ICRF,J010345.2-122244,0101-126,15.938371,-12.378927,0.00003687,0.0013721,-0.7023,57600.5,57099.3,58048.6,3,137,0
ICRF,J010410.6+113416,0101+113,16.044253,11.571195,0.00001342,0.0004224,-0.2953,57587.1,56875.5,58048.6,3,129,0
ICRF,J010458.2-241628,0102-245,16.242522,-24.274568,0.00000551,0.0001720,-0.1956,54593.3,50632.3,57944.2,4,312,0
ICRF,J010529.5+512546,0102+511,16.373160,51.429606,0.00002396,0.0002557,0.0623,57032.3,50306.3,57875.7,4,207,0
ICRF,J010549.9+481903,0102+480,16.458034,48.317554,0.00000818,0.0001114,-0.0129,54923.1,50306.3,57875.7,3,241,0
ICRF,J010559.1+060059,0103+057,16.496542,6.016477,0.00000814,0.0002533,-0.3734,57948.5,57660.7,58144.4,5,278,0
ICRF,J010600.2+340202,0103+337,16.501222,34.034163,0.00001374,0.0002569,0.2984,56374.1,50219.8,57905.2,3,253,0
ICRF,J010610.9+253930,0103+253,16.545704,25.658471,0.00001504,0.0003888,-0.4709,56266.5,50219.8,57915.1,3,220,0
ICRF,J010622.9-015538,0103-021,16.595809,-1.927338,0.00000839,0.0002315,0.0049,56149.8,50576.2,57915.1,3,300,0
ICRF,J010626.0-271811,0104-275,16.608675,-27.303285,0.00000568,0.0001398,-0.0159,55647.7,50688.3,57982.7,7,235,0
ICRF,J010633.3+130002,0103+127,16.638985,13.000723,0.00000617,0.0002028,-0.2819,57173.3,50156.3,57952.7,4,385,0
ICRF,J010643.2-031536,0104-035,16.680120,-3.260082,0.00000480,0.0001449,-0.0786,56495.2,53573.0,57920.8,3,280,0
ICRF,J010645.1-403419,0104-408,16.687950,-40.572211,0.00000273,0.0000319,-0.0083,55077.4,47640.2,58205.8,1896,28209,0
ICRF,J010652.6+195102,0104+195,16.719297,19.850712,0.00000695,0.0001896,-0.0669,56577.0,53503.7,57905.2,3,271,0
ICRF,J010745.9+131205,0105+129,16.941508,13.201442,0.00000671,0.0001859,-0.3066,56799.9,54088.1,57915.1,3,262,0
ICRF,J010747.8+261108,0105+259,16.949526,26.185742,0.00002797,0.0008065,-0.5042,56391.6,50219.8,57920.8,3,185,0
ICRF,J010826.8-003724,0105-008,17.111844,0.623379,0.00000700,0.0001914,0.0772,56282.3,50576.2,57920.8,3,255,0
ICRF,J010838.7+013500,0106+013,17.161546,1.583421,0.00000205,0.0000315,0.0263,51345.8,44447.0,58177.7,1976,55407,0
ICRF,J010915.4-604948,0107-610,17.314480,-60.830128,0.00000892,0.0001076,-0.0884,55986.6,52780.7,57988.7,56,345,0
ICRF,J010917.7-385455,0106-391,17.324164,-38.915545,0.00050638,0.0225380,0.9627,58204.3,58204.3,58204.3,1,14,0
ICRF,J010927.8+314956,0106+315,17.366197,31.832236,0.00000816,0.0001708,0.0694,57251.6,56302.8,57905.2,2,228,0
ICRF,J010946.3+613330,0106+612,17.443102,61.558460,0.00001604,0.0000960,-0.1212,56300.9,52306.7,57872.7,3,200,0
ICRF,J011012.8+680541,0106+678,17.553639,68.094782,0.00002272,0.0001091,-0.1340,56570.2,49827.5,57872.7,3,173,0
ICRF,J011013.1-021952,0107-025,17.554835,-2.331343,0.00002341,0.0009080,-0.5769,57952.7,57952.7,57952.7,1,48,0
ICRF,J011030.9-041531,0107-045,17.628762,-4.258619,0.00000729,0.0002268,0.1018,57100.7,54112.8,57920.8,3,245,0
ICRF,J011033.0+071442,0107+069,17.637580,7.245067,0.00002809,0.0003988,0.0893,57953.6,57925.7,57974.7,2,51,0
ICRF,J011035.5-164827,0108-170,17.647964,-16.807695,0.00001897,0.0005518,0.0980,57166.1,53153.2,57872.7,3,141,0
ICRF,J011050.0-074141,0108-079,17.708421,-7.694754,0.00000525,0.0001600,0.0307,55791.8,50576.2,57920.8,3,255,0
ICRF,J011057.5+563216,0107+562,17.739804,56.538041,0.00015162,0.0010239,-0.0438,57493.3,52409.7,57901.9,3,75,0
ICRF,J011104.7-142232,0108-146,17.769675,-14.375806,0.00022180,0.0064736,-0.3419,57746.5,57099.3,58023.3,3,25,0
ICRF,J011137.3+390628,0108+388,17.905487,39.107807,0.00000567,0.0000743,0.1362,52493.6,49099.7,58046.8,14,658,0
ICRF,J011156.8-131701,0109-135,17.986908,-13.283666,0.00000673,0.0002179,-0.2063,56515.6,53561.9,57872.7,3,226,0
ICRF,J011205.8+224438,0109+224,18.024270,22.744107,0.00000252,0.0000408,-0.0703,54890.2,48434.7,58205.8,154,5699,0
ICRF,J011210.1+202021,0109+200,18.042462,20.339379,0.00000609,0.0001467,-0.0120,57861.2,57646.8,57967.7,4,381,0
ICRF,J011212.9+352219,0109+351,18.053935,35.372038,0.00000569,0.0001012,0.0147,56047.3,50242.8,57905.2,4,370,0
ICRF,J011217.0+025738,0109+026,18.071022,2.960560,0.00004440,0.0015958,-0.6151,58144.4,58144.4,58144.4,1,81,0
ICRF,J011218.9-663445,0110-668,18.078804,-66.579219,0.00002598,0.0002544,0.4466,55316.3,53223.4,57988.7,20,96,0
ICRF,J011250.3+320817,0110+318,18.209721,32.138176,0.00000616,0.0001298,0.0350,55824.1,50219.8,57905.2,3,308,0
ICRF,J011315.8-355148,0110-361,18.316068,-35.863435,0.00000886,0.0002087,-0.1062,57213.9,55112.7,58204.3,5,229,0
ICRF,J011327.0+494824,0110+495,18.362528,49.806679,0.00000367,0.0000409,-0.1520,55559.6,49422.9,58193.8,63,2742,0
ICRF,J011343.1+022217,0111+021,18.429771,2.371477,0.00000249,0.0000450,-0.2523,53530.2,47023.7,58165.8,384,5074,0
ICRF,J011354.5+132452,0111+131,18.477126,13.414577,0.00001014,0.0002815,-0.1412,57133.7,50156.3,57915.1,3,168,0
ICRF,J011452.7+132537,0112+131,18.719904,13.427092,0.00006401,0.0004624,0.0521,57974.7,57974.7,57974.7,1,24,0
ICRF,J011457.3-241944,0112-245,18.738860,-24.329077,0.00000903,0.0002641,-0.1120,57477.8,54818.7,57944.2,3,244,0
ICRF,J011511.0+132446,0112+13A,18.796113,13.412895,0.00007707,0.0009566,0.0263,57974.7,57974.7,57974.7,1,11,0
ICRF,J011517.0-012704,0112-017,18.821250,-1.451271,0.00000385,0.0000795,-0.3627,51739.7,47278.8,58016.7,72,653,0
ICRF,J011523.8-280455,0113-283,18.849515,-28.082007,0.00000997,0.0002317,-0.1329,55370.5,50688.3,58059.7,6,209,0
ICRF,J011546.5-304919,0113-310,18.943773,-30.822056,0.00000602,0.0001854,-0.0895,57045.5,53126.1,58204.3,4,278,0
ICRF,J011612.5-113615,0113-118,19.052175,-11.604287,0.00000359,0.0000806,-0.1872,53950.5,47176.5,58177.7,47,863,0
ICRF,J011638.0+242253,0113+241,19.158615,24.381590,0.00000784,0.0001788,0.0795,56436.5,50085.5,57920.8,4,239,0
ICRF,J011651.5-205210,0114-211,19.214187,-20.868581,0.00026008,0.0034416,-0.2220,56512.2,52409.7,57951.4,4,22,0
ICRF,J011725.2+141812,0114+140,19.355013,14.303450,0.00001110,0.0002715,0.2623,54008.1,50085.5,56818.4,4,129,0
ICRF,J011748.7-211106,0115-214,19.453251,-21.185176,0.00000263,0.0000371,-0.0183,56581.4,50632.3,58200.8,470,5887,0
ICRF,J011818.4+025805,0115+027,19.577007,2.968275,0.00000921,0.0002697,-0.4164,58155.0,57674.7,58159.9,2,99,0
ICRF,J011857.2-214130,0116-219,19.738592,-21.691706,0.00000260,0.0000367,-0.0272,57055.5,50632.3,58204.3,99,4297,0
ICRF,J011901.2+082954,0116+082,19.755309,8.498529,0.00001090,0.0003750,-0.3010,57063.4,52409.7,58159.9,4,155,0
ICRF,J011935.0+321050,0116+319,19.895837,32.180573,0.00003984,0.0006566,-0.1088,56328.2,48787.9,57915.1,7,101,0
ICRF,J011943.6-165408,0117-171,19.931858,-16.902492,0.00001365,0.0004293,0.3056,56490.2,53552.8,57875.7,3,217,0
ICRF,J012031.6-270124,0118-272,20.131931,-27.023515,0.00000906,0.0001789,-0.2986,52197.7,49650.8,55810.6,31,363,0
ICRF,J012100.7-280622,0118-283,20.253092,-28.106161,0.00001005,0.0003096,-0.2586,57000.1,53503.7,57951.4,3,159,0
ICRF,J012128.9+112700,0118+111,20.370830,11.450140,0.00000675,0.0001902,-0.0673,57264.3,52940.7,57915.1,3,219,0
ICRF,J012141.5+114950,0119+115,20.423313,11.830670,0.00000207,0.0000315,-0.0188,54551.2,47394.1,58204.7,1653,66887,0
ICRF,J012156.8+042224,0119+041,20.486924,4.373537,0.00000206,0.0000321,-0.0718,51093.6,46977.9,58176.7,1971,52345,0
ICRF,J012213.9-001801,0119-005,20.557960,0.300292,0.00003340,0.0009608,-0.2898,58122.7,58122.7,58122.7,1,49,0
ICRF,J012217.4-005615,0119-011,20.572791,0.937694,0.00000628,0.0002089,-0.0478,57041.5,54112.8,57944.2,3,247,0
ICRF,J012227.8-042127,0119-046,20.616189,-4.357549,0.00000837,0.0002550,-0.0171,57715.8,57219.8,57944.2,2,184,0
ICRF,J012238.8+250231,0119+247,20.661733,25.042165,0.00000608,0.0001196,0.0470,54581.7,50219.8,58057.7,5,209,0
ICRF,J012245.4+295412,0119+296,20.689292,29.903512,0.00000632,0.0001405,0.0034,56415.0,53126.1,57920.8,4,267,0
ICRF,J012245.7+140303,0120+137,20.690647,14.050925,0.00004455,0.0003980,0.0345,57974.7,57974.7,57974.7,1,42,0
ICRF,J012302.2+304406,0120+304,20.759506,30.735255,0.00000877,0.0001891,0.1141,56740.2,53573.0,57915.1,3,261,0
ICRF,J012335.7-034839,0121-040,20.899061,-3.810921,0.00000772,0.0002423,0.0894,57611.7,54088.1,57944.2,3,191,0
ICRF,J012343.0+261522,0120+259,20.929355,26.256230,0.00000709,0.0001837,-0.1186,55770.4,50219.8,57944.2,3,285,0
ICRF,J012346.3-092303,0121-096,20.943269,-9.384260,0.00000810,0.0002794,0.0435,57283.7,53560.8,57944.2,3,219,0
ICRF,J012421.4-341621,0122-345,21.089414,-34.272626,0.00001003,0.0003194,-0.1005,56878.5,52306.7,58204.3,5,230,0
ICRF,J012425.8+561851,0121+560,21.107613,56.314421,0.00001736,0.0001724,0.2680,56007.5,49577.0,57901.9,5,198,0
ICRF,J012455.8+280511,0122+278,21.232830,28.086498,0.00001539,0.0003470,0.0578,55806.4,50219.8,57944.2,3,252,0
ICRF,J012457.3-511316,0122-514,21.239131,-51.221158,0.00001809,0.0002779,0.4289,54369.2,53382.7,55784.7,10,57,0
ICRF,J012507.7+471803,0122+470,21.282112,47.300857,0.00001549,0.0001958,0.2179,56499.1,50306.3,57875.7,3,176,0
ICRF,J012518.8-254904,0122-260,21.328489,-25.817886,0.00000704,0.0002227,-0.2824,56307.8,53561.9,57951.4,3,201,0
ICRF,J012528.8-000555,0122-003,21.370183,0.098870,0.00000697,0.0001744,-0.0369,55173.3,50576.2,56897.3,10,299,0
ICRF,J012607.8+704652,0122+705,21.532682,70.781218,0.00002575,0.0001547,0.0350,57353.0,49827.5,57944.2,3,267,0
ICRF,J012615.0-222233,0123-226,21.562507,-22.376001,0.00000632,0.0001977,-0.2968,56469.9,53126.1,57971.2,3,235,0
ICRF,J012633.8-151834,0124-155,21.641211,-15.309477,0.00001047,0.0003263,0.1556,56509.8,54657.8,57875.7,2,139,0
ICRF,J012642.7+255901,0123+257,21.678303,25.983694,0.00000322,0.0000628,-0.0973,52754.2,48378.8,57103.0,34,1574,0
ICRF,J012704.7+732312,0123+731,21.769651,73.386854,0.00005539,0.0002053,-0.2264,57403.9,53573.0,57944.2,4,279,0
ICRF,J012716.3-082128,0124-086,21.817963,-8.358027,0.00000873,0.0002979,-0.2684,57044.9,55741.7,57951.4,2,156,0
ICRF,J012801.3-172224,0125-176,22.005803,-17.373403,0.00001837,0.0005691,-0.4164,57615.3,57099.3,58048.6,3,151,0
ICRF,J012808.0+490105,0125+487,22.033597,49.018329,0.00001174,0.0001439,0.1437,55311.6,50306.3,57875.7,3,218,0
ICRF,J012830.5+630629,0125+628,22.127354,63.108301,0.00001629,0.0000979,-0.0720,56620.5,53978.7,57872.7,3,300,0
ICRF,J012955.3+144647,0127+145,22.480613,14.779955,0.00000598,0.0001190,-0.2250,54472.7,50085.5,57915.1,6,293,0
ICRF,J013027.6+084246,0127+084,22.615143,8.712826,0.00000575,0.0001844,-0.2898,55321.4,49914.7,58159.9,8,422,0
ICRF,J013126.7+383439,0128+383,22.861306,38.577561,0.00000768,0.0001453,-0.0257,57227.3,53560.8,57915.1,3,217,0
ICRF,J013203.0+221650,0129+220,23.012828,22.280649,0.00000924,0.0002148,0.0192,56874.0,54112.8,57944.2,3,244,0
ICRF,J013220.4+562040,0129+560,23.085197,56.344547,0.00001246,0.0001208,0.0576,54787.3,49577.0,57901.9,3,283,0
ICRF,J013241.1-080404,0130-083,23.171359,-8.068010,0.00001546,0.0004820,-0.4093,57871.2,57723.8,58048.6,2,119,0
ICRF,J013243.4-165448,0130-171,23.181198,-16.913478,0.00000541,0.0000732,-0.0914,52919.7,50632.3,57974.7,45,545,0
ICRF,J013244.1+432532,0129+431,23.183862,43.425739,0.00001132,0.0001562,-0.1185,55343.9,50242.8,57875.7,3,220,0
ICRF,J013300.8-443043,0130-447,23.253599,-44.512101,0.00002903,0.0008297,-0.6611,56667.2,53134.5,58137.6,5,102,0
ICRF,J013305.7-520003,0131-522,23.274010,-52.001096,0.00000371,0.0000369,0.0941,57548.1,48162.4,58205.8,308,6232,0
ICRF,J013324.6+242741,0130+242,23.352617,24.461474,0.00002654,0.0005510,-0.0152,57952.7,57952.7,57952.7,1,46,0
ICRF,J013412.7+000345,0131-001,23.552934,0.062539,0.00000964,0.0002815,-0.3753,56926.6,50576.2,58159.9,4,265,0
ICRF,J013432.0-384333,0132-389,23.633459,-38.725941,0.00000940,0.0003008,-0.2016,56417.2,52306.7,57872.7,4,144,0
ICRF,J013440.7+692510,0130+691,23.669839,69.419694,0.00002102,0.0001050,0.1680,57221.5,49827.5,57875.7,3,244,0
ICRF,J013537.5-200845,0133-204,23.906289,-20.146073,0.00000514,0.0001617,-0.0667,54342.9,50632.3,57971.2,4,396,0
ICRF,J013658.5+475129,0133+476,24.244145,47.858083,0.00000301,0.0000304,-0.0486,54431.1,44343.6,58205.8,1990,208666,0
ICRF,J013708.7+312235,0134+311,24.286390,31.376627,0.00000255,0.0000356,0.0560,56248.9,50219.8,58200.8,406,9651,0
ICRF,J013715.6+214544,0134+215,24.315104,21.762298,0.00001219,0.0002533,0.0005,57069.8,53561.9,57944.2,3,223,0
ICRF,J013738.3-243053,0135-247,24.409777,-24.514968,0.00000445,0.0000725,-0.0273,53450.0,47640.2,57855.7,48,1025,0
ICRF,J013741.2+330935,0134+329,24.422081,33.159759,0.00003312,0.0007154,0.3638,50602.0,48194.7,58002.7,18,98,0
ICRF,J013751.0+092319,0135+091,24.462891,9.388648,0.00002676,0.0002001,-0.0244,57942.8,57925.7,57974.7,2,69,0
ICRF,J013809.8-271127,0135-274,24.540909,-27.191093,0.00000836,0.0002730,-0.1421,56533.8,53573.0,57971.2,3,229,0
ICRF,J013851.8-054008,0136-059,24.716047,-5.668956,0.00000643,0.0001902,-0.0250,56060.0,50576.2,57951.4,7,471,0
ICRF,J013857.4-225447,0136-231,24.739440,-22.913147,0.00000699,0.0002417,0.0132,54503.6,50632.3,57971.2,4,322,0
ICRF,J013941.9+175307,0136+176,24.924913,17.885431,0.00001094,0.0002139,-0.0663,54425.5,50085.5,57920.8,5,272,0
ICRF,J013955.3-270529,0137-273,24.980827,-27.091439,0.00003586,0.0011615,-0.1060,57539.4,57099.3,58036.5,3,118,0
ICRF,J013957.3+013146,0137+012,24.988774,1.529483,0.00000437,0.0000925,-0.1303,56967.7,54314.7,57863.7,25,594,0
ICRF,J014004.4-153255,0137-158,25.018480,-15.548800,0.00000591,0.0001961,-0.0332,56092.5,53561.9,57875.7,3,251,0
ICRF,J014043.0+465828,0137+467,25.179468,46.974581,0.00002068,0.0002714,-0.2423,57079.5,50306.3,57901.9,4,171,0
ICRF,J014043.0+634606,0137+635,25.179491,63.768581,0.00001962,0.0001253,-0.1966,57237.4,52306.7,57875.7,3,237,0
ICRF,J014054.6+434245,0137+434,25.227769,43.712558,0.00001397,0.0001883,-0.1307,56886.3,54088.1,57901.9,3,207,0
ICRF,J014125.8-092843,0138-097,25.357634,-9.478798,0.00000267,0.0000447,0.0098,55703.0,46875.8,58204.3,100,3276,0
ICRF,J014133.7-020221,0139-022,25.390792,-2.039320,0.00000647,0.0001961,-0.1447,56619.2,53573.0,57951.4,3,226,0
ICRF,J014137.9-093001,0139-097,25.408082,-9.500496,0.00007815,0.0025247,-0.2438,58122.7,58122.7,58122.7,1,29,0
ICRF,J014303.1+412920,0140+412,25.763269,41.489013,0.00000897,0.0001559,-0.1643,55136.5,50242.8,57901.9,3,230,0
ICRF,J014310.1-320056,0140-322,25.792215,-32.015737,0.00000780,0.0002487,-0.2515,56549.9,52306.7,57872.7,3,189,0
ICRF,J014331.0+121542,0140+120,25.879551,12.261926,0.00001130,0.0002648,0.0626,56959.4,53126.1,57920.8,4,211,0
ICRF,J014346.8+491541,0140+490,25.945333,49.261551,0.00002615,0.0003137,0.1090,57303.9,50306.3,57901.9,3,213,0
ICRF,J014433.5+270503,0141+268,26.139808,27.084199,0.00000759,0.0001624,-0.0138,57073.8,53560.8,57951.4,3,178,0
ICRF,J014454.0-393810,0142-398,26.225390,-39.636257,0.00002225,0.0006794,-0.5011,56870.6,52409.7,57872.7,3,73,0
ICRF,J014503.3-273334,0142-278,26.264144,-27.559536,0.00000626,0.0001646,0.0353,55948.8,50688.3,57152.0,9,450,0
ICRF,J014514.2+581049,0141+579,26.309577,58.180498,0.00012219,0.0014289,0.2133,57786.8,57047.0,58023.3,3,84,0
ICRF,J014552.9+231919,0143+230,26.470443,23.322027,0.00000675,0.0001569,-0.1562,54407.9,50085.5,57951.4,4,281,0
ICRF,J014658.7+211024,0144+209,26.744932,21.173440,0.00001404,0.0003087,-0.5490,56478.3,50085.5,57967.7,6,231,0
ICRF,J014737.7+485937,0144+487,26.907396,48.993753,0.00001481,0.0001695,0.2274,57214.4,50306.3,57905.2,3,219,0
ICRF,J014746.5+584044,0144+584,26.943920,58.679159,0.00001327,0.0001214,-0.0554,56646.0,49577.0,57905.2,9,505,0
ICRF,J014753.8+211539,0145+210,26.974262,21.261035,0.00001163,0.0003481,-0.0724,57798.1,57576.8,57951.4,2,154,0
ICRF,J014824.3+385405,0145+386,27.101573,38.901450,0.00000728,0.0001286,-0.0876,55881.3,50242.8,57915.1,3,282,0
ICRF,J014844.5+421519,0145+420,27.185735,42.255390,0.00001018,0.0001714,-0.0393,57085.1,55966.8,57905.2,2,234,0
ICRF,J014922.3+055553,0146+056,27.343212,5.931547,0.00000322,0.0000698,-0.2253,51484.0,47288.7,58204.3,65,1158,0
ICRF,J014949.7+185720,0147+187,27.457162,18.955725,0.00000623,0.0001491,0.0877,54671.2,50085.5,57920.8,4,322,0
ICRF,J015002.6-072548,0147-076,27.511238,-7.430138,0.00005123,0.0016971,-0.1102,55790.2,49535.0,57971.2,9,60,0
ICRF,J015002.8+264628,0147+265,27.511687,26.774468,0.00001102,0.0002732,-0.0632,57725.5,56749.7,57971.2,2,169,0
ICRF,J015106.0-173244,0148-177,27.775347,-17.545755,0.00000528,0.0001664,-0.0452,54839.0,50632.3,57359.8,4,272,0
ICRF,J015106.2+251728,0148+250,27.775974,25.291295,0.00001011,0.0002666,-0.0466,57043.8,53561.9,57971.2,3,257,0
ICRF,J015123.4-343513,0149-348,27.847871,-34.587188,0.00001292,0.0004091,0.4121,56670.0,52306.7,57905.2,4,194,0
ICRF,J015127.1+274441,0148+274,27.863109,27.744943,0.00000420,0.0000713,-0.2589,52233.2,48720.9,55306.7,23,1083,0
ICRF,J015136.2+545437,0148+546,27.901190,54.910470,0.00001462,0.0001546,-0.0335,57265.3,52940.7,57905.2,3,207,0
ICRF,J015148.0-171955,0149-175,27.950206,-17.331960,0.00001053,0.0003469,0.1343,56762.3,53573.0,57901.9,3,156,0
ICRF,J015212.2+371605,0149+370,28.050916,37.268241,0.00000848,0.0001621,0.0868,55206.2,50242.8,57920.8,3,254,0
ICRF,J015218.0+220707,0149+218,28.075246,22.118805,0.00000259,0.0000400,-0.0728,53365.9,46977.9,58190.7,111,2677,0
ICRF,J015232.0-141239,0150-144,28.133385,-14.210943,0.00000739,0.0001917,-0.1327,55847.0,50632.3,58036.7,8,198,0
ICRF,J015233.6-294247,0150-299,28.140387,-29.713313,0.00001054,0.0003423,-0.0080,57034.1,53560.8,57978.6,3,197,0
ICRF,J015234.5+335033,0149+335,28.144068,33.842544,0.00000994,0.0001766,-0.0428,55573.1,50219.8,57920.8,3,249,0
ICRF,J015239.6+014717,0150+015,28.165046,1.788162,0.00001348,0.0004250,0.1170,58204.3,58204.3,58204.3,1,125,0
ICRF,J015243.1+002039,0150+000,28.179792,0.344364,0.00000736,0.0002414,-0.2227,57397.5,53126.1,58204.3,5,314,0
ICRF,J015301.5-190656,0150-193,28.256296,-19.115746,0.00000911,0.0003311,-0.2831,56993.6,54088.1,57901.9,3,182,0
ICRF,J015310.1-331025,0150-334,28.292174,-33.173851,0.00001560,0.0001379,-0.3393,53574.2,48162.4,55728.8,31,221,0
ICRF,J015325.8+711506,0149+710,28.357713,71.251795,0.00002951,0.0001080,-0.0611,56610.9,49827.5,57951.4,3,257,0
ICRF,J015400.3+111354,0151+109,28.501660,11.231872,0.00003961,0.0004417,0.1261,57974.7,57974.7,57974.7,1,32,0
ICRF,J015402.7+082351,0151+081,28.511543,8.397519,0.00000665,0.0002010,-0.1347,57563.3,53134.5,58204.3,4,310,0
ICRF,J015456.2+474326,0151+474,28.734541,47.724039,0.00000329,0.0000355,-0.0445,56296.5,49750.8,58179.8,155,5341,0
ICRF,J015503.7+043830,0152+043,28.765523,4.641764,0.00002142,0.0005450,-0.1449,55654.0,49914.7,57771.0,3,135,0
ICRF,J015537.0-404842,0153-410,28.904414,-40.811766,0.00001667,0.0004808,-0.2557,56655.4,48766.9,58144.4,11,126,0
ICRF,J015558.9+223011,0153+222,28.995564,22.503296,0.00000895,0.0002120,0.1434,55212.8,50085.5,57971.2,4,301,0
ICRF,J015631.4+391430,0153+389,29.130876,39.241923,0.00000737,0.0001443,0.1702,56188.0,53126.1,57920.8,3,282,0
ICRF,J015649.7-543948,0155-549,29.207134,-54.663472,0.00004805,0.0006348,0.3220,57271.3,54723.8,58036.7,4,30,0
ICRF,J015705.0+412030,0154+410,29.270855,41.341838,0.00013387,0.0014174,-0.7538,57947.4,57785.7,58023.3,3,81,0
ICRF,J015710.5+001124,0154-000,29.293895,0.190135,0.00000811,0.0002574,-0.3206,56361.9,53573.0,57771.0,3,260,0
ICRF,J015734.9+744243,0153+744,29.395687,74.712008,0.00002347,0.0000881,0.0527,51080.2,47019.9,55306.7,26,699,0
ICRF,J015800.1+212442,0155+211,29.500450,21.411886,0.00000941,0.0001992,-0.0583,57012.5,54088.1,57971.2,3,240,0
ICRF,J015843.7-141307,0156-144,29.682165,-14.218644,0.00001024,0.0002893,0.1399,55302.5,50632.3,57901.9,3,241,0
ICRF,J015856.2+130702,0156+128,29.734474,13.117428,0.00000673,0.0001860,0.0989,55194.6,50085.5,57920.8,4,276,0
ICRF,J015857.6+165547,0156+166,29.740320,16.929811,0.00008385,0.0007801,0.2927,57974.7,57974.7,57974.7,1,19,0
ICRF,J020040.8+032249,0158+031,30.170069,3.380419,0.00000569,0.0001689,-0.2352,56564.9,53560.8,57771.0,3,284,0
ICRF,J020051.1-154236,0158-159,30.213120,-15.710240,0.00001095,0.0003479,-0.1682,56922.2,53573.0,57905.2,3,171,0
ICRF,J020058.3-135617,0158-141,30.242987,-13.938327,0.00001333,0.0004437,-0.1260,57220.6,53561.9,57905.2,3,145,0
ICRF,J020107.7-663812,0159-668,30.282267,-66.636852,0.00002504,0.0002661,-0.0613,57322.5,57153.0,57988.7,5,55,0
ICRF,J020151.5+034309,0159+034,30.464620,3.719239,0.00000969,0.0003076,-0.0478,55942.2,49914.7,57771.0,3,260,0
ICRF,J020157.1-113233,0159-117,30.488247,-11.542621,0.00000542,0.0001794,-0.3152,56507.8,54187.7,57905.2,3,281,0
ICRF,J020205.7+811545,0155+810,30.523944,81.262577,0.00025477,0.0004517,0.0780,57943.8,57809.9,58204.3,3,202,0
ICRF,J020206.8-055900,0159-062,30.528603,-5.983367,0.00000987,0.0003143,-0.1400,56523.4,52620.7,57971.2,3,204,0
ICRF,J020213.6-762003,0202-765,30.557057,-76.334184,0.00012003,0.0004247,0.1751,52714.0,48110.9,57988.7,4,22,0
ICRF,J020213.8-194819,0159-200,30.557699,-19.805414,0.00000801,0.0002493,0.0424,56531.7,53560.8,57905.2,3,218,0
ICRF,J020243.6+420516,0159+418,30.681889,42.087870,0.00000878,0.0001266,-0.1378,55308.0,50242.8,57905.2,4,290,0
ICRF,J020307.8+810613,0157+808,30.782796,81.103670,0.00005713,0.0001079,-0.1428,57501.2,54440.7,58204.3,4,415,0
ICRF,J020333.3+723253,0159+723,30.889104,72.548241,0.00000805,0.0000359,0.0562,55040.9,47011.4,57971.2,74,3842,0
ICRF,J020340.7-434951,0201-440,30.919592,-43.830886,0.00200139,0.0752153,-0.3368,58144.4,58144.4,58144.4,1,4,0
ICRF,J020344.2+304237,0200+30A,30.934461,30.710510,0.00000856,0.0001813,0.0181,56946.6,55741.7,57920.8,2,170,0
ICRF,J020345.3+304129,0200+304,30.938980,30.691419,0.00003073,0.0003988,0.0856,56239.0,50219.8,57944.2,3,97,0
ICRF,J020346.6+113445,0201+113,30.944404,11.579280,0.00000213,0.0000334,-0.1722,53401.0,47605.1,58200.8,967,17788,0
ICRF,J020346.6+541157,0200+539,30.944406,54.199340,0.00001343,0.0001396,-0.0035,56990.7,49577.0,57905.2,3,213,0
ICRF,J020405.1+400503,0201+398,31.021645,40.084310,0.00001098,0.0001617,-0.1618,57237.4,55966.8,57915.1,2,207,0
ICRF,J020428.6-332850,0202-337,31.119434,-33.480682,0.00002048,0.0006429,0.6666,57009.8,53126.1,57905.2,4,177,0
ICRF,J020434.7+090349,0201+088,31.144831,9.063684,0.00001937,0.0004449,-0.1159,55697.3,49914.7,57804.9,4,116,0
ICRF,J020450.4+151411,0202+149,31.210058,15.236401,0.00000212,0.0000314,-0.1081,52018.7,45997.8,58186.8,1074,36384,0
ICRF,J020454.7+440306,0201+438,31.228288,44.051918,0.00000866,0.0001101,-0.0713,56105.4,50242.8,57915.1,4,281,0
ICRF,J020455.5+364917,0201+365,31.231650,36.821666,0.00000717,0.0001614,-0.1006,55511.0,50242.8,57944.2,3,288,0
ICRF,J020457.6-170119,0202-172,31.240310,-17.022178,0.00000243,0.0000384,0.0275,56238.2,47171.5,58177.7,122,4289,0
